xrsa_flux,xrsb_flux,status,flare_class
3.462792e-08,5.730492e-07,,
2.5394302e-08,4.407007e-07,,
1.8094624e-08,3.642729e-07,,
8.5579765e-09,2.0119882e-07,,
1.209814e-06,8.334956e-06,,
3.0548614e-07,3.381295e-06,,
7.1437842e-09,2.0026012e-07,,
6.8706174e-09,1.5977511e-07,,
1.8702885e-08,3.599251e-07,,
1.1562699e-08,2.4296733e-07,,
7.915383e-09,1.6147538e-07,,
2.4576399e-09,8.951518e-08,,
6.3887815e-09,1.4407341e-07,,
6.666559e-09,9.220172e-08,,
6.0943672e-09,9.0561294e-08,,
3.0156564e-09,7.526608e-08,,
1.3767605e-07,1.3466499e-06,,
4.413807e-08,6.2077777e-07,,
1.4830027e-08,3.3613273e-07,,
2.108006e-07,2.1766634e-06,,
5.896753e-08,1.1022383e-06,,
8.481729e-09,3.286593e-07,,
9.262182e-09,9.753842e-08,,
9.427142e-09,1.3926768e-07,,
6.7795938e-09,1.1624109e-07,,
7.098986e-09,1.1660909e-07,,
1.4912683e-08,2.5464914e-07,,
7.3842954e-09,1.706626e-07,,
8.881632e-09,1.14467035e-07,,
7.0437527e-09,9.715314e-08,,
1.3718137e-08,1.7175944e-07,,
7.595028e-09,1.1428852e-07,,
8.1549425e-09,9.187322e-08,,
6.536066e-09,6.5600695e-08,,
1.1049629e-08,1.6210745e-07,,
1.1652541e-08,1.5318281e-07,,
1.04710445e-08,1.7733295e-07,,
1.0707915e-08,1.691735e-07,,
1.6192962e-07,1.5370922e-06,,
2.812482e-08,4.943621e-07,,
9.205736e-09,1.6861799e-07,,
8.26613e-09,9.172914e-08,,
5.7991443e-08,6.430426e-07,,
3.79041e-08,4.761526e-07,,
3.7321552e-08,5.106479e-07,,
2.9403257e-08,4.8361966e-07,,
2.6978006e-08,4.755244e-07,,
1.2028339e-08,1.979976e-07,,
7.551309e-08,8.453832e-07,,
3.2006817e-08,5.239265e-07,,
1.1877528e-08,2.7623216e-07,,
1.9671445e-08,3.758174e-07,,
1.5076978e-08,3.1633684e-07,,
1.0471837e-08,2.7126194e-07,,
7.484634e-09,1.8948073e-07,,
3.1279278e-08,3.9387334e-07,,
1.4820556e-08,2.7033045e-07,,
1.7578403e-08,2.977298e-07,,
3.6484956e-08,5.2936974e-07,,
2.1334797e-08,3.7907034e-07,,
1.2058395e-08,2.9667916e-07,,
6.866003e-09,8.5846395e-08,EVENT_START,nan
9.770851e-09,1.3102733e-07,EVENT_PEAK,B1.3
6.9778787e-09,1.05705574e-07,EVENT_END,nan
6.5250103e-09,9.993329e-08,EVENT_START,nan
1.5567085e-07,1.1444322e-06,EVENT_PEAK,C1.1
3.8341827e-08,5.42953e-07,EVENT_END,nan
1.0778131e-08,1.5469791e-07,EVENT_START,nan
3.7662385e-08,4.4159341e-07,EVENT_PEAK,B4.4
1.5858802e-08,2.771994e-07,EVENT_END,nan
1.0515307e-08,1.502067e-07,POST_EVENT,nan
8.696001e-09,1.3763989e-07,EVENT_START,nan
1.3709783e-08,1.9734934e-07,EVENT_PEAK,B1.9
1.0654807e-08,1.6181139e-07,EVENT_END,nan
9.687168e-09,1.349507e-07,POST_EVENT,nan
8.6249345e-09,7.715349e-08,EVENT_START,nan
1.2651923e-08,1.3142662e-07,EVENT_PEAK,B1.3
6.4973493e-09,1.01233944e-07,EVENT_END,nan
5.7196425e-09,7.660156e-08,POST_EVENT,nan
6.7303065e-09,6.0045686e-08,EVENT_START,nan
1.2266722e-08,1.8952147e-07,EVENT_PEAK,B1.8
7.0119026e-09,1.1616829e-07,EVENT_END,nan
1.6570182e-08,1.4483021e-07,EVENT_START,nan
1.8397087e-08,2.4206926e-07,EVENT_PEAK,B2.4
1.3416783e-08,2.0254333e-07,EVENT_END,nan
1.3114033e-08,1.7115119e-07,POST_EVENT,nan
9.277609e-09,5.9412237e-08,EVENT_START,nan
1.4899797e-08,2.2968794e-07,EVENT_PEAK,B2.2
9.078609e-09,1.4247297e-07,EVENT_END,nan
8.0126386e-09,6.29604e-08,POST_EVENT,nan
8.452141e-09,4.5299025e-08,EVENT_START,nan
1.8249457e-08,2.6390052e-07,EVENT_PEAK,B2.6
1.9093344e-08,2.5519867e-07,EVENT_START,nan
1.8061181e-08,2.6792648e-07,EVENT_PEAK,B2.6
1.7008917e-08,2.5975578e-07,EVENT_END,nan
1.6658506e-08,2.533327e-07,POST_EVENT,nan
2.9899239e-09,4.973494e-08,EVENT_START,nan
1.0170976e-08,1.5430975e-07,EVENT_PEAK,B1.5
6.214107e-09,1.5077929e-07,EVENT_START,nan
4.5426076e-09,1.5672417e-07,EVENT_PEAK,B1.5
5.416829e-09,1.5084859e-07,EVENT_END,nan
4.643601e-09,1.4809581e-07,POST_EVENT,nan
1e-09,1.4010183e-08,EVENT_START,nan
1e-09,1.6558181e-07,EVENT_PEAK,B1.6
1e-09,9.3732126e-08,EVENT_START,nan
1e-09,2.1696644e-07,EVENT_PEAK,B2.1
1e-09,1.5140016e-07,EVENT_END,nan
1e-09,9.2495846e-08,POST_EVENT,nan
1e-09,2.2416211e-08,EVENT_START,nan
1e-09,1.2333638e-07,EVENT_PEAK,B1.2
1e-09,5.910814e-08,EVENT_END,nan
1e-09,2.6027383e-08,POST_EVENT,nan
5.3821125e-08,7.137348e-08,EVENT_START,nan
5.6601504e-08,1.02229656e-07,EVENT_PEAK,B1.0
3.7859017e-08,8.6496414e-08,EVENT_START,nan
5.3883692e-08,1.0021806e-07,EVENT_PEAK,B1.0
6.0857076e-08,9.3130964e-08,EVENT_END,nan
5.7439152e-08,8.552534e-08,POST_EVENT,nan
1e-09,1e-09,EVENT_START,nan
1e-09,2.1299024e-07,EVENT_PEAK,B2.1
1e-09,4.1499035e-08,EVENT_END,nan
1e-09,1.8010908e-08,POST_EVENT,nan
2.6915801e-08,5.9310477e-08,EVENT_START,nan
2.873543e-08,1.067053e-07,EVENT_PEAK,B1.0
3.050088e-08,7.325544e-08,EVENT_END,nan
2.7984521e-08,5.8148434e-08,POST_EVENT,nan
1.807592e-09,6.054745e-08,EVENT_START,nan
4.1571595e-09,1.09495886e-07,EVENT_PEAK,B1.0
2.8076788e-09,8.225775e-08,EVENT_END,nan
2.3454183e-09,6.0185e-08,POST_EVENT,nan
3.078361e-08,6.950939e-08,EVENT_START,nan
2.9985273e-08,1.4604029e-07,EVENT_PEAK,B1.4
3.189094e-08,1.0108282e-07,EVENT_END,nan
2.7234949e-08,6.680238e-08,POST_EVENT,nan
3.778073e-09,3.166587e-08,EVENT_START,nan
1.9521244e-07,2.1444077e-06,EVENT_PEAK,C2.1
9.907293e-08,1.5316583e-06,EVENT_START,nan
1.2953898e-07,2.0130763e-06,EVENT_PEAK,C2.0
8.99002e-08,1.6660945e-06,EVENT_END,nan
7.891332e-08,1.4965415e-06,POST_EVENT,nan
4.982313e-09,3.2244955e-08,EVENT_START,nan
7.6108265e-08,9.979212e-07,EVENT_PEAK,C0.9
2.554866e-08,4.6471803e-07,EVENT_END,nan
7.385366e-09,3.0626374e-08,POST_EVENT,nan
6.0624714e-09,2.3843146e-08,EVENT_START,nan
1.22097e-08,1.2894974e-07,EVENT_PEAK,B1.2
7.756867e-09,6.474957e-08,EVENT_END,nan
5.103144e-09,2.012095e-08,POST_EVENT,nan
1.1830485e-09,2.0663625e-08,EVENT_START,nan
8.381194e-09,1.1023474e-07,EVENT_PEAK,B1.1
3.0420262e-09,5.7848695e-08,EVENT_END,nan
3.714641e-09,5.3956043e-08,EVENT_START,nan
2.621723e-08,2.8639596e-07,EVENT_PEAK,B2.8
7.1883037e-09,1.391408e-07,EVENT_END,nan
2.6302736e-09,5.232987e-08,POST_EVENT,nan
1e-09,1.725349e-08,EVENT_START,nan
8.220027e-09,1.5711099e-07,EVENT_PEAK,B1.5
1e-09,7.9939916e-08,EVENT_END,nan
1e-09,1.8519758e-08,EVENT_START,nan
1.1419017e-08,2.440159e-07,EVENT_PEAK,B2.4
1e-09,1.0390921e-07,EVENT_END,nan
1e-09,1.7100612e-08,POST_EVENT,nan
1e-09,9.608168e-09,EVENT_START,nan
1.1341712e-08,2.2938818e-07,EVENT_PEAK,B2.2
1e-09,7.697338e-08,EVENT_END,nan
4.078105e-09,5.5481756e-08,EVENT_START,nan
8.0779905e-08,1.0043991e-06,EVENT_PEAK,C1.0
2.3731571e-08,4.7592732e-07,EVENT_END,nan
1.3381822e-08,2.3600249e-07,EVENT_START,nan
2.1886686e-08,3.846754e-07,EVENT_PEAK,B3.8
9.400952e-09,2.0135037e-07,EVENT_START,nan
2.6200393e-08,4.8805833e-07,EVENT_PEAK,B4.8
1.9352758e-08,4.519419e-07,EVENT_START,nan
7.8008625e-08,9.975829e-07,EVENT_PEAK,C0.9
6.541498e-08,8.900127e-07,EVENT_START,nan
9.0995775e-07,7.651416e-06,EVENT_PEAK,C7.6
3.025814e-07,4.0471655e-06,EVENT_END,nan
3.27159e-08,8.710553e-07,POST_EVENT,nan
1.6624151e-08,4.3884356e-07,EVENT_START,nan
3.8077893e-08,7.460636e-07,EVENT_PEAK,B7.4
1.7893823e-08,4.9038437e-07,EVENT_END,nan
1.335636e-08,4.092435e-07,POST_EVENT,nan
1e-09,1.1743471e-07,EVENT_START,nan
1.778957e-08,3.6581594e-07,EVENT_PEAK,B3.6
7.453157e-09,2.3306879e-07,EVENT_END,nan
3.1699714e-09,1.1330116e-07,POST_EVENT,nan
2.6390483e-09,8.181427e-08,EVENT_START,nan
4.3120476e-09,1.2164224e-07,EVENT_PEAK,B1.2
1.5964916e-09,9.748433e-08,EVENT_END,nan
1.3069597e-09,8.259739e-08,POST_EVENT,nan
1e-09,8.072546e-08,EVENT_START,nan
2.5612028e-08,4.700486e-07,EVENT_PEAK,B4.7
2.3835893e-08,4.4377353e-07,EVENT_START,nan
2.6581162e-08,5.2176796e-07,EVENT_PEAK,B5.2
1.8729303e-08,4.4300685e-07,EVENT_END,nan
1.7827869e-08,4.2696695e-07,POST_EVENT,nan
6.2524084e-09,1.7735125e-07,EVENT_START,nan
1.6287622e-08,3.281567e-07,EVENT_PEAK,B3.2
7.8512254e-09,2.3575302e-07,EVENT_END,nan
4.9868305e-09,1.667137e-07,POST_EVENT,nan
3.2004732e-09,8.33729e-08,EVENT_START,nan
1.2183507e-07,1.3010715e-06,EVENT_PEAK,C1.3
2.6988147e-08,6.0132675e-07,EVENT_END,nan
1.7474956e-09,1.04730496e-07,EVENT_START,nan
2.0926085e-07,2.0154218e-06,EVENT_PEAK,C2.0
6.722284e-08,9.3155603e-07,EVENT_END,nan
4.6739874e-08,8.0933495e-07,EVENT_START,nan
1.1450272e-06,8.878143e-06,EVENT_PEAK,C8.8
2.5861317e-07,3.0285369e-06,EVENT_END,nan
3.712426e-08,8.703881e-07,POST_EVENT,nan
4.382023e-09,1.4396407e-07,EVENT_START,nan
1.2151013e-08,3.0411087e-07,EVENT_PEAK,B3.0
1.0224632e-08,2.7777025e-07,EVENT_START,nan
1.2519793e-08,3.2306946e-07,EVENT_PEAK,B3.2
8.925561e-09,2.8855638e-07,EVENT_END,nan
6.9966517e-09,2.7697686e-07,POST_EVENT,nan
2.4416351e-09,9.987991e-08,EVENT_START,nan
6.791402e-09,1.4617436e-07,EVENT_PEAK,B1.4
4.7371005e-09,1.2097223e-07,EVENT_END,nan
5.39255e-09,1.4953743e-07,EVENT_START,nan
1.06722995e-08,2.2911757e-07,EVENT_PEAK,B2.2
7.4148523e-09,1.7391376e-07,EVENT_END,nan
8.586239e-09,2.438538e-07,EVENT_START,nan
3.7873042e-07,2.5497632e-06,EVENT_PEAK,C2.5
3.8943792e-08,6.70177e-07,EVENT_END,nan
6.7865527e-09,2.768669e-07,POST_EVENT,nan
8.366803e-09,2.8093604e-07,EVENT_START,nan
1.6443977e-08,3.8274726e-07,EVENT_PEAK,B3.8
1.1859334e-08,4.2243957e-07,EVENT_START,nan
5.2748345e-07,4.2502174e-06,EVENT_PEAK,C4.2
1.19104655e-07,2.1898509e-06,EVENT_END,nan
7.913881e-09,4.2198494e-07,POST_EVENT,nan
5.3843614e-09,3.4593566e-07,EVENT_START,nan
1.17502076e-07,1.4139697e-06,EVENT_PEAK,C1.4
3.4732896e-08,7.417697e-07,EVENT_END,nan
6.925117e-09,3.3388292e-07,POST_EVENT,nan
6.1595746e-09,2.8538233e-07,EVENT_START,nan
2.4478528e-08,5.1308825e-07,EVENT_PEAK,B5.1
1.9213163e-08,4.7570867e-07,EVENT_START,nan
1.2086556e-07,1.6180137e-06,EVENT_PEAK,C1.6
4.9360345e-08,9.668167e-07,EVENT_END,nan
1.5916273e-08,4.7133295e-07,POST_EVENT,nan
1.2278384e-08,3.9743136e-07,EVENT_START,nan
2.0116296e-08,5.4989005e-07,EVENT_PEAK,B5.4
1.0371013e-08,4.1546605e-07,EVENT_END,nan
9.5140775e-09,3.8731005e-07,POST_EVENT,nan
1.3702349e-08,3.959336e-07,EVENT_START,nan
3.1759363e-08,6.0900214e-07,EVENT_PEAK,B6.0
1.6693097e-08,5.2118156e-07,EVENT_START,nan
4.1454055e-07,3.353983e-06,EVENT_PEAK,C3.3
1.0348408e-07,1.5252507e-06,EVENT_END,nan
4.800828e-08,8.61746e-07,EVENT_START,nan
9.3133835e-08,1.6212916e-06,EVENT_PEAK,C1.6
4.8216368e-08,1.1972055e-06,EVENT_END,nan
2.3910667e-08,8.6276066e-07,POST_EVENT,nan
9.458417e-09,4.2218e-07,EVENT_START,nan
7.519014e-08,1.11585e-06,EVENT_PEAK,C1.1
1.8400469e-08,5.694977e-07,EVENT_END,nan
1.1194906e-08,4.302653e-07,EVENT_START,nan
3.953811e-08,8.0692985e-07,EVENT_PEAK,B8.0
1.6683543e-08,6.4864537e-07,EVENT_START,nan
2.039653e-08,7.180793e-07,EVENT_PEAK,B7.1
1.8644887e-08,6.7730855e-07,EVENT_END,nan
1.5650693e-08,6.458347e-07,POST_EVENT,nan
1.34045495e-08,4.047453e-07,EVENT_START,nan
7.9553566e-08,1.0776016e-06,EVENT_PEAK,C1.0
2.6812732e-08,6.998391e-07,EVENT_END,nan
1.483564e-08,4.5798757e-07,EVENT_START,nan
3.0463553e-08,6.2738513e-07,EVENT_PEAK,B6.2
1.5769842e-08,4.6046873e-07,EVENT_END,nan
1.4962275e-08,4.1940555e-07,POST_EVENT,nan
9.673481e-09,3.0101285e-07,EVENT_START,nan
1.536115e-06,7.708586e-06,EVENT_PEAK,C7.7
2.4610264e-07,2.7147173e-06,EVENT_END,nan
1.2908939e-08,4.5160397e-07,EVENT_START,nan
6.779894e-07,4.4787566e-06,EVENT_PEAK,C4.4
2.1164698e-07,2.3710006e-06,EVENT_END,nan
3.9591498e-08,8.098949e-07,EVENT_START,nan
2.1527033e-07,2.215204e-06,EVENT_PEAK,C2.2
7.330774e-08,1.2095356e-06,EVENT_END,nan
1.7271834e-08,5.249978e-07,EVENT_START,nan
1.4241901e-07,1.6556012e-06,EVENT_PEAK,C1.6
5.8357404e-08,1.0445397e-06,EVENT_END,nan
1.4406313e-08,5.160377e-07,POST_EVENT,nan
8.500066e-09,2.7343933e-07,EVENT_START,nan
4.224121e-08,5.944494e-07,EVENT_PEAK,B5.9
2.0369164e-08,4.0995954e-07,EVENT_END,nan
1.8554926e-08,3.7575535e-07,EVENT_START,nan
1.1599642e-07,1.3835955e-06,EVENT_PEAK,C1.3
4.924554e-08,6.760946e-07,EVENT_END,nan
3.399683e-08,5.902092e-07,EVENT_START,nan
8.19047e-08,1.0568198e-06,EVENT_PEAK,C1.0
4.9635595e-08,7.442664e-07,EVENT_END,nan
3.3548734e-08,6.112455e-07,POST_EVENT,nan
7.839315e-09,2.5443515e-07,EVENT_START,nan
7.0911376e-08,8.237492e-07,EVENT_PEAK,B8.2
1.7022973e-08,3.7695915e-07,EVENT_END,nan
8.675734e-09,2.4677863e-07,POST_EVENT,nan
8.675734e-09,2.4677863e-07,EVENT_START,nan
4.607492e-08,6.102809e-07,EVENT_PEAK,B6.1
1.43233585e-08,3.4987536e-07,EVENT_END,nan
5.8559793e-09,2.4589568e-07,POST_EVENT,nan
7.3587727e-09,2.3508991e-07,EVENT_START,nan
4.0325006e-08,7.409773e-07,EVENT_PEAK,B7.4
1.72668e-08,5.2440424e-07,EVENT_START,nan
3.9699426e-08,7.3789016e-07,EVENT_PEAK,B7.3
2.1739213e-08,5.569079e-07,EVENT_END,nan
1.6495528e-08,4.975536e-07,POST_EVENT,nan
2.4872244e-09,1.9353288e-07,EVENT_START,nan
1.9870074e-08,4.0226746e-07,EVENT_PEAK,B4.0
5.03124e-09,2.6770354e-07,EVENT_END,nan
1.27056445e-08,3.5282486e-07,EVENT_START,nan
2.8343191e-08,6.128556e-07,EVENT_PEAK,B6.1
1.0616281e-08,4.1139867e-07,EVENT_END,nan
7.980616e-09,3.3301617e-07,POST_EVENT,nan
5.6067457e-09,2.4130358e-07,EVENT_START,nan
1.3508869e-08,4.0166867e-07,EVENT_PEAK,B4.0
8.426054e-09,3.1241063e-07,EVENT_END,nan
7.194343e-09,3.1561194e-07,EVENT_START,nan
1.6138523e-08,4.528774e-07,EVENT_PEAK,B4.5
1.273412e-08,4.1135758e-07,EVENT_START,nan
6.0991404e-08,1.035401e-06,EVENT_PEAK,C1.0
2.1568404e-08,6.739758e-07,EVENT_END,nan
1.3480779e-08,4.5206627e-07,EVENT_START,nan
2.5354487e-07,2.3548553e-06,EVENT_PEAK,C2.3
4.553315e-08,1.2031547e-06,EVENT_END,nan
1.355303e-08,4.6061535e-07,POST_EVENT,nan
1.44765275e-08,4.6045398e-07,EVENT_START,nan
7.6301504e-08,1.2047259e-06,EVENT_PEAK,C1.2
3.6091137e-08,8.708487e-07,EVENT_START,nan
9.4493814e-08,1.5907731e-06,EVENT_PEAK,C1.5
5.3228856e-08,1.1959986e-06,EVENT_END,nan
3.028532e-08,8.5472686e-07,POST_EVENT,nan
1.2825657e-08,4.320665e-07,EVENT_START,nan
4.587976e-08,7.6589765e-07,EVENT_PEAK,B7.6
1.9449601e-08,5.488529e-07,EVENT_END,nan
1.3609806e-08,4.5419884e-07,POST_EVENT,nan
8.50847e-09,3.363682e-07,EVENT_START,nan
2.9632583e-08,5.521712e-07,EVENT_PEAK,B5.5
1.736084e-08,4.231288e-07,EVENT_END,nan
1.3364355e-08,4.1795712e-07,EVENT_START,nan
2.8884708e-08,6.012416e-07,EVENT_PEAK,B6.0
2.3988468e-08,5.919169e-07,EVENT_START,nan
3.8490146e-08,7.6129766e-07,EVENT_PEAK,B7.6
2.4752758e-08,6.444101e-07,EVENT_END,nan
1.829828e-08,5.780669e-07,POST_EVENT,nan
9.3461585e-09,3.498425e-07,EVENT_START,nan
1.2158769e-07,1.3344084e-06,EVENT_PEAK,C1.3
3.2019596e-08,7.713719e-07,EVENT_END,nan
8.839247e-09,3.5232284e-07,POST_EVENT,nan
7.947851e-09,2.8576238e-07,EVENT_START,nan
2.0104375e-08,4.1034738e-07,EVENT_PEAK,B4.1
1.64249e-08,3.8405008e-07,EVENT_START,nan
2.9032309e-08,5.587373e-07,EVENT_PEAK,B5.5
1.4106742e-08,3.9891276e-07,EVENT_END,nan
1.124805e-08,3.741764e-07,POST_EVENT,nan
1.3106358e-08,3.721884e-07,EVENT_START,nan
5.283105e-08,8.3609496e-07,EVENT_PEAK,B8.3
2.575929e-08,6.503524e-07,EVENT_START,nan
5.953976e-08,1.0250034e-06,EVENT_PEAK,C1.0
1.5076981e-08,5.484091e-07,EVENT_END,nan
1.3755714e-08,4.9447937e-07,POST_EVENT,nan
7.494352e-09,2.6859013e-07,EVENT_START,nan
1.9964498e-08,4.3765283e-07,EVENT_PEAK,B4.3
7.996977e-09,3.2947608e-07,EVENT_END,nan
6.80693e-09,2.8804183e-07,EVENT_START,nan
8.378545e-08,1.0897662e-06,EVENT_PEAK,C1.0
2.6541292e-08,6.350894e-07,EVENT_END,nan
9.756274e-09,2.81644e-07,POST_EVENT,nan
1.0157823e-08,3.436217e-07,EVENT_START,nan
2.3111792e-08,5.1770576e-07,EVENT_PEAK,B5.1
9.481337e-09,3.3618008e-07,EVENT_END,nan
8.659057e-09,3.3201823e-07,POST_EVENT,nan
1.14977565e-08,3.5968662e-07,EVENT_START,nan
2.2695657e-08,5.8151744e-07,EVENT_PEAK,B5.8
1.1627641e-08,4.3874985e-07,EVENT_END,nan
9.6199315e-09,3.5256352e-07,POST_EVENT,nan
1.2403596e-08,3.1054762e-07,EVENT_START,nan
2.2811642e-08,4.9193153e-07,EVENT_PEAK,B4.9
1.4622616e-08,3.7868557e-07,EVENT_END,nan
1.0646817e-08,3.1168338e-07,POST_EVENT,nan
9.454781e-09,3.1841407e-07,EVENT_START,nan
2.4911305e-08,5.51912e-07,EVENT_PEAK,B5.5
1.480135e-08,4.168966e-07,EVENT_END,nan
1.4589903e-08,3.9506102e-07,EVENT_START,nan
6.317348e-08,9.3856613e-07,EVENT_PEAK,B9.3
2.3198101e-08,6.3668847e-07,EVENT_END,nan
1.0996159e-08,3.7942905e-07,POST_EVENT,nan
8.335737e-09,2.6589643e-07,EVENT_START,nan
2.8833501e-08,5.375764e-07,EVENT_PEAK,B5.3
1.1092628e-08,3.3316525e-07,EVENT_END,nan
6.840053e-09,2.6172233e-07,POST_EVENT,nan
9.772332e-09,3.219427e-07,EVENT_START,nan
1.905227e-08,4.5134757e-07,EVENT_PEAK,B4.5
1.36912455e-08,4.2756056e-07,EVENT_START,nan
2.2588871e-08,5.5505575e-07,EVENT_PEAK,B5.5
1.860053e-08,5.38429e-07,EVENT_START,nan
2.8594668e-08,6.714697e-07,EVENT_PEAK,B6.7
1.7561232e-08,5.606726e-07,EVENT_END,nan
1.7283732e-08,5.342517e-07,POST_EVENT,nan
1.265808e-08,4.398413e-07,EVENT_START,nan
6.135188e-08,9.476077e-07,EVENT_PEAK,B9.4
2.4120014e-08,5.941749e-07,EVENT_END,nan
1.3726745e-08,4.2369666e-07,POST_EVENT,nan
1.11791705e-08,3.5377303e-07,EVENT_START,nan
5.304109e-08,7.6085126e-07,EVENT_PEAK,B7.6
1.5610999e-08,4.647484e-07,EVENT_END,nan
1.2773293e-08,4.2688478e-07,EVENT_START,nan
3.7947263e-08,7.2923336e-07,EVENT_PEAK,B7.2
1.7588869e-08,5.008546e-07,EVENT_END,nan
1.3927379e-08,4.2472487e-07,POST_EVENT,nan
8.749987e-09,2.6153484e-07,EVENT_START,nan
1.9137175e-08,3.9052597e-07,EVENT_PEAK,B3.9
7.594478e-09,2.7780587e-07,EVENT_END,nan
8.93854e-09,2.5340077e-07,POST_EVENT,nan
8.692236e-09,2.4271557e-07,EVENT_START,nan
2.7714535e-08,5.009658e-07,EVENT_PEAK,B5.0
1.9978119e-08,4.6788838e-07,EVENT_START,nan
1.583218e-07,1.4645763e-06,EVENT_PEAK,C1.4
5.8921422e-08,8.7711834e-07,EVENT_END,nan
1.548638e-08,4.5315005e-07,POST_EVENT,nan
7.3198656e-09,3.3320953e-07,EVENT_START,nan
3.079582e-08,5.702526e-07,EVENT_PEAK,B5.7
1.9160721e-08,4.736699e-07,EVENT_START,nan
5.0622948e-08,8.939514e-07,EVENT_PEAK,B8.9
2.3588255e-08,6.5644485e-07,EVENT_END,nan
2.0115023e-08,5.6616653e-07,EVENT_START,nan
1.02181446e-07,1.312649e-06,EVENT_PEAK,C1.3
3.013714e-08,7.560264e-07,EVENT_END,nan
1.8583494e-08,5.717321e-07,POST_EVENT,nan
1.676987e-08,4.5033053e-07,EVENT_START,nan
3.5698985e-08,7.0040994e-07,EVENT_PEAK,B7.0
3.2898967e-08,6.546117e-07,EVENT_START,nan
2.1658767e-08,6.0888146e-07,EVENT_START,nan
3.884861e-08,8.2528993e-07,EVENT_PEAK,B8.2
2.5323123e-08,6.7865096e-07,EVENT_END,nan
1.7840334e-08,5.856598e-07,POST_EVENT,nan
1.8128516e-08,4.7293307e-07,EVENT_START,nan
2.6377327e-08,6.4519037e-07,EVENT_PEAK,B6.4
1.9879906e-08,5.423079e-07,EVENT_END,nan
1.4145723e-08,4.612415e-07,POST_EVENT,nan
1.9717797e-08,5.773837e-07,EVENT_START,nan
5.0354434e-08,8.909141e-07,EVENT_PEAK,B8.9
2.9642328e-08,7.4117844e-07,EVENT_END,nan
2.9137134e-08,7.071686e-07,EVENT_START,nan
1.01738465e-07,1.4243655e-06,EVENT_PEAK,C1.4
4.8320313e-08,9.943601e-07,EVENT_END,nan
2.3914021e-08,6.713163e-07,POST_EVENT,nan
1.2646532e-08,4.309496e-07,EVENT_START,nan
3.0505298e-08,5.8361127e-07,EVENT_PEAK,B5.8
1.7757793e-08,5.023368e-07,EVENT_START,nan
2.3994453e-08,5.8009556e-07,EVENT_PEAK,B5.8
1.9320115e-08,5.0246445e-07,EVENT_END,nan
1.9360753e-08,4.860841e-07,POST_EVENT,nan
1.2462102e-08,3.8534418e-07,EVENT_START,nan
6.700052e-08,8.2380257e-07,EVENT_PEAK,B8.2
2.3420132e-08,5.463809e-07,EVENT_END,nan
1.2532632e-08,3.6473057e-07,POST_EVENT,nan
7.0705806e-09,2.7079403e-07,EVENT_START,nan
4.4946887e-08,7.3755376e-07,EVENT_PEAK,B7.3
1.8412543e-08,4.6819414e-07,EVENT_END,nan
1.6773706e-08,4.4277198e-07,EVENT_START,nan
5.9389578e-08,9.750436e-07,EVENT_PEAK,B9.7
2.4029323e-08,6.590698e-07,EVENT_END,nan
8.53988e-09,1.9146938e-07,EVENT_START,nan
1.1344198e-08,2.7238784e-07,EVENT_PEAK,B2.7
7.742275e-09,2.2293928e-07,EVENT_END,nan
6.165598e-09,1.8881913e-07,POST_EVENT,nan
7.2791217e-09,2.5313614e-07,EVENT_START,nan
2.5676846e-08,4.5849265e-07,EVENT_PEAK,B4.5
1.238744e-08,3.471306e-07,EVENT_END,nan
5.4231104e-09,2.4583952e-07,POST_EVENT,nan
5.4231104e-09,2.4583952e-07,EVENT_START,nan
8.97426e-09,3.350832e-07,EVENT_PEAK,B3.3
6.384032e-09,2.7385872e-07,EVENT_END,nan
4.738281e-09,2.391655e-07,POST_EVENT,nan
3.0514589e-09,1.7337646e-07,EVENT_START,nan
1.0980993e-08,3.4487334e-07,EVENT_PEAK,B3.4
3.571002e-09,2.5551725e-07,EVENT_END,nan
5.8421685e-09,2.4875408e-07,EVENT_START,nan
1.2333612e-07,1.5707734e-06,EVENT_PEAK,C1.5
3.0895162e-08,8.523493e-07,EVENT_END,nan
5.894828e-09,2.6421546e-07,POST_EVENT,nan
4.195444e-09,2.043356e-07,EVENT_START,nan
1.619338e-08,3.9394413e-07,EVENT_PEAK,B3.9
8.961754e-09,2.9149246e-07,EVENT_END,nan
2.0797604e-09,2.0672665e-07,POST_EVENT,nan
7.686586e-09,3.592808e-07,EVENT_START,nan
2.4010008e-08,5.3323686e-07,EVENT_PEAK,B5.3
9.5770405e-09,4.3183778e-07,EVENT_END,nan
4.1894923e-09,3.6030212e-07,POST_EVENT,nan
5.0151954e-09,1.7784058e-07,EVENT_START,nan
8.68437e-09,2.8909525e-07,EVENT_PEAK,B2.8
6.890403e-09,2.2504855e-07,EVENT_END,nan
5.6511875e-09,2.0729745e-07,EVENT_START,nan
1.3091901e-08,3.157953e-07,EVENT_PEAK,B3.1
6.2524097e-09,2.645275e-07,EVENT_START,nan
1.0656277e-08,2.8142185e-07,EVENT_PEAK,B2.8
7.260264e-09,2.6995875e-07,EVENT_END,nan
7.260264e-09,2.6995875e-07,EVENT_START,nan
2.1176184e-08,3.960898e-07,EVENT_PEAK,B3.9
7.715045e-09,3.0083726e-07,EVENT_END,nan
7.1680897e-09,2.5712896e-07,POST_EVENT,nan
4.304014e-09,2.5100456e-07,EVENT_START,nan
1.9634836e-08,3.5820003e-07,EVENT_PEAK,B3.5
